x,y,elevation,label
318350.2322,77250.26772,73.986511,land
318351.2325,77250.26772,74.031906,land
318352.2328,77250.26772,74.045273,land
318353.233,77250.26772,74.244629,land
318354.2333,77250.26772,74.440674,land
318355.2336,77250.26772,74.651718,land
318356.2338,77250.26772,74.599655,land
318357.2341,77250.26772,74.712486,land
318358.2343,77250.26772,75.03154,land
318359.2346,77250.26772,75.461601,land
318360.2349,77250.26772,76.082565,land
318361.2351,77250.26772,76.301643,land
318362.2354,77250.26772,76.358055,land
318363.2357,77250.26772,76.346451,land
318364.2359,77250.26772,76.316368,land
318365.2362,77250.26772,76.267418,land
318366.2364,77250.26772,76.198196,land
318367.2367,77250.26772,76.08548,land
318368.237,77250.26772,76.133102,land
318369.2372,77250.26772,76.293793,land
318370.2375,77250.26772,76.418854,land
318371.2378,77250.26772,76.558594,land
318372.238,77250.26772,76.728767,land
318373.2383,77250.26772,76.925133,land
318374.2386,77250.26772,77.075035,land
318375.2388,77250.26772,77.19635,land
318376.2391,77250.26772,77.383888,land
318377.2393,77250.26772,77.645836,land
318378.2396,77250.26772,78.038132,land
318379.2399,77250.26772,78.276421,land
318380.2401,77250.26772,78.466774,land
318381.2404,77250.26772,78.653397,land
318382.2407,77250.26772,78.928459,land
318383.2409,77250.26772,78.94381,land
318384.2412,77250.26772,79.03537,land
318385.2415,77250.26772,79.210419,land
318386.2417,77250.26772,79.357941,land
318387.242,77250.26772,79.516022,land
318388.2422,77250.26772,79.706963,land
318389.2425,77250.26772,79.799232,land
318390.2428,77250.26772,79.873901,land
318391.243,77250.26772,80.01841,land
318392.2433,77250.26772,80.080208,land
318393.2436,77250.26772,80.20385,land
318394.2438,77250.26772,80.361618,land
318395.2441,77250.26772,80.49173,land
318396.2443,77250.26772,80.546318,land
318397.2446,77250.26772,80.637764,land
318398.2449,77250.26772,80.703842,land
318399.2451,77250.26772,80.820587,land
318400.2454,77250.26772,80.761742,land
318401.2457,77250.26772,80.777702,land
318402.2459,77250.26772,80.865585,land
318403.2462,77250.26772,80.889832,land
318404.2465,77250.26772,80.973709,land
318405.2467,77250.26772,80.964333,land
318406.247,77250.26772,81.015236,land
318407.2472,77250.26772,81.071861,land
318408.2475,77250.26772,81.176422,land
318409.2478,77250.26772,81.305374,land
318410.248,77250.26772,81.25238,land
318411.2483,77250.26772,81.101898,land
318412.2486,77250.26772,81.185539,land
318413.2488,77250.26772,81.314598,land
318414.2491,77250.26772,81.623878,land
318415.2493,77250.26772,81.678177,land
318416.2496,77250.26772,81.792351,land
318417.2499,77250.26772,81.75206,land
318418.2501,77250.26772,81.825066,land
318419.2504,77250.26772,82.113533,land
318420.2507,77250.26772,82.117256,land
317918.1185,77249.26746,84.679008,land
317919.1188,77249.26746,84.672325,land
317920.119,77249.26746,84.699432,land
317921.1193,77249.26746,84.676025,land
317922.1196,77249.26746,84.710258,land
317923.1198,77249.26746,84.710075,land
317924.1201,77249.26746,84.728065,land
317925.1203,77249.26746,84.711853,land
317926.1206,77249.26746,84.731171,land
317927.1209,77249.26746,84.727371,land
317928.1211,77249.26746,84.731262,land
317929.1214,77249.26746,84.735397,land
317930.1217,77249.26746,84.726212,land
317931.1219,77249.26746,84.752472,land
317932.1222,77249.26746,84.77198,land
317933.1225,77249.26746,84.769318,land
317934.1227,77249.26746,84.784882,land
317935.123,77249.26746,84.79451,land
317936.1232,77249.26746,84.805199,land
317937.1235,77249.26746,84.808479,land
317938.1238,77249.26746,84.837105,land
317939.124,77249.26746,84.840729,land
317940.1243,77249.26746,84.850082,land
317941.1246,77249.26746,84.870316,land
317942.1248,77249.26746,84.88208,land
317943.1251,77249.26746,84.892654,land
317944.1253,77249.26746,84.904594,land
317945.1256,77249.26746,84.915062,land
317946.1259,77249.26746,84.944237,land
317947.1261,77249.26746,84.945206,land
317948.1264,77249.26746,84.965057,land
317949.1267,77249.26746,84.957825,land
317950.1269,77249.26746,85.005508,land
317951.1272,77249.26746,85.017334,land
317952.1275,77249.26746,85.009178,land
317953.1277,77249.26746,85.028473,land
317954.128,77249.26746,85.048782,land
317955.1282,77249.26746,85.049774,land
317956.1285,77249.26746,85.069313,land
317957.1288,77249.26746,85.070145,land
317958.129,77249.26746,85.089317,land
317959.1293,77249.26746,85.099846,land
317960.1296,77249.26746,85.109917,land
317961.1298,77249.26746,85.119667,land
317962.1301,77249.26746,85.138947,land
317963.1303,77249.26746,85.140411,land
317964.1306,77249.26746,85.149185,land
317965.1309,77249.26746,85.168747,land
317966.1311,77249.26746,85.177826,land
317967.1314,77249.26746,85.178604,land
317968.1317,77249.26746,85.188164,land
317969.1319,77249.26746,85.189949,land
317970.1322,77249.26746,85.197975,land
317971.1325,77249.26746,85.218346,land
317972.1327,77249.26746,85.229622,land
317973.133,77249.26746,85.248291,land
317974.1332,77249.26746,85.258545,land
317975.1335,77249.26746,85.27813,land
317976.1338,77249.26746,85.288422,land
317977.134,77249.26746,85.308006,land
317978.1343,77249.26746,85.32795,land
317979.1346,77249.26746,85.346519,land
317980.1348,77249.26746,85.343102,land
317981.1351,77249.26746,85.360901,land
317982.1354,77249.26746,85.374352,land
317983.1356,77249.26746,85.374992,land
317984.1359,77249.26746,85.386482,land
317985.1361,77249.26746,85.358864,land
317986.1364,77249.26746,85.299797,land
317987.1367,77249.26746,85.243919,land
317988.1369,77249.26746,85.214493,land
317989.1372,77249.26746,85.135323,land
317990.1375,77249.26746,85.10405,land
317991.1377,77249.26746,85.087784,land
317992.138,77249.26746,85.201454,land
317993.1382,77249.26746,85.374336,land
317994.1385,77249.26746,85.489349,land
317995.1388,77249.26746,85.486664,land
317996.139,77249.26746,85.487648,land
317997.1393,77249.26746,85.581482,land
317998.1396,77249.26746,85.645515,land
317999.1398,77249.26746,85.650459,land
318000.1401,77249.26746,85.635941,land
318001.1404,77249.26746,85.671455,land
318002.1406,77249.26746,85.678505,land
318003.1409,77249.26746,85.665863,land
318004.1411,77249.26746,85.645378,land
318005.1414,77249.26746,85.711479,land
318006.1417,77249.26746,85.736237,land
318007.1419,77249.26746,85.662056,land
318008.1422,77249.26746,85.655899,land
318009.1425,77249.26746,85.584343,land
318010.1427,77249.26746,85.580154,land
318011.143,77249.26746,85.553864,land
318012.1433,77249.26746,85.471764,land
318013.1435,77249.26746,85.455994,land
318014.1438,77249.26746,85.597031,land
318015.144,77249.26746,85.58857,land
318016.1443,77249.26746,85.580864,land
318017.1446,77249.26746,85.60183,land
318018.1448,77249.26746,85.546829,land
318019.1451,77249.26746,85.405128,land
318020.1454,77249.26746,85.31736,land
318021.1456,77249.26746,85.265846,land
318022.1459,77249.26746,85.194061,land
318023.1461,77249.26746,85.077248,land
318024.1464,77249.26746,85.015419,land
318025.1467,77249.26746,84.90921,land
318026.1469,77249.26746,84.783096,land
318027.1472,77249.26746,84.737167,land
318028.1475,77249.26746,84.629509,land
318029.1477,77249.26746,84.46714,land
318030.148,77249.26746,84.41185,land
318031.1483,77249.26746,84.280998,land
318032.1485,77249.26746,84.136551,land
318033.1488,77249.26746,84.035393,land
318034.149,77249.26746,83.884583,land
318035.1493,77249.26746,83.667206,land
318036.1496,77249.26746,83.408081,land
318037.1498,77249.26746,83.187607,land
318038.1501,77249.26746,83.064438,land
318039.1504,77249.26746,82.930397,land
318040.1506,77249.26746,82.679718,land
318041.1509,77249.26746,82.58326,land
318042.1511,77249.26746,82.487648,land
318043.1514,77249.26746,82.438324,land
318044.1517,77249.26746,82.389458,land
318045.1519,77249.26746,82.250572,land
318046.1522,77249.26746,82.121155,land
318047.1525,77249.26746,82.077049,land
318048.1527,77249.26746,81.933449,land
318049.153,77249.26746,81.814262,land
318050.1533,77249.26746,81.651665,land
318051.1535,77249.26746,81.488449,land
318052.1538,77249.26746,81.26236,land
318053.154,77249.26746,81.055557,land
318054.1543,77249.26746,80.947784,land
318055.1546,77249.26746,80.743553,land
318056.1548,77249.26746,80.435059,land
318057.1551,77249.26746,80.129784,land
318058.1554,77249.26746,79.973038,land
318059.1556,77249.26746,79.925652,land
318060.1559,77249.26746,79.737923,land
318061.1562,77249.26746,79.442307,land
318062.1564,77249.26746,79.219078,land
318063.1567,77249.26746,79.063194,land
318064.1569,77249.26746,78.902786,land
318065.1572,77249.26746,78.822784,land
318066.1575,77249.26746,78.77462,land
318067.1577,77249.26746,78.760452,land
318068.158,77249.26746,78.63829,land
318069.1583,77249.26746,78.496635,land
318070.1585,77249.26746,78.398384,land
318071.1588,77249.26746,78.32093,land
318072.159,77249.26746,78.246887,land
318073.1593,77249.26746,78.138313,land
318074.1596,77249.26746,78.057838,land
318075.1598,77249.26746,77.89521,land
318076.1601,77249.26746,77.794334,land
318077.1604,77249.26746,77.723938,land
318078.1606,77249.26746,77.690857,land
318079.1609,77249.26746,77.613159,land
318080.1612,77249.26746,77.501724,land
318081.1614,77249.26746,77.522003,land
318082.1617,77249.26746,77.457245,land
318083.1619,77249.26746,77.397606,land
318084.1622,77249.26746,77.296394,land
318085.1625,77249.26746,77.237869,land
318086.1627,77249.26746,77.235641,land
318087.163,77249.26746,77.112747,land
318088.1633,77249.26746,76.900551,land
318089.1635,77249.26746,76.760201,land
318090.1638,77249.26746,76.559532,land
318091.164,77249.26746,76.288177,land
318092.1643,77249.26746,76.046844,land
318093.1646,77249.26746,75.781708,land
318094.1648,77249.26746,75.519325,land
318095.1651,77249.26746,75.254234,land
318096.1654,77249.26746,74.971817,land
318097.1656,77249.26746,74.717262,land
318098.1659,77249.26746,74.507347,land
318099.1662,77249.26746,74.148407,land
318100.1664,77249.26746,73.841682,land
318101.1667,77249.26746,73.662796,land
318102.1669,77249.26746,73.48922,land
318103.1672,77249.26746,73.279564,land
318104.1675,77249.26746,73.119659,land
318105.1677,77249.26746,72.955406,land
318106.168,77249.26746,72.832054,land
318107.1683,77249.26746,72.664017,land
318108.1685,77249.26746,72.585678,land
318109.1688,77249.26746,72.431946,land
318110.1691,77249.26746,72.301865,land
318111.1693,77249.26746,72.216782,land
318112.1696,77249.26746,72.07402,land
318113.1698,77249.26746,72.039513,land
318114.1701,77249.26746,72.029327,land
318115.1704,77249.26746,71.943863,land
318116.1706,77249.26746,71.853363,land
318117.1709,77249.26746,71.782295,land
318118.1712,77249.26746,71.780182,land
318119.1714,77249.26746,71.693733,land
318120.1717,77249.26746,71.555069,land
318121.1719,77249.26746,71.413925,land
318122.1722,77249.26746,71.263573,land
318123.1725,77249.26746,71.16304,land
318124.1727,77249.26746,71.083473,land
318125.173,77249.26746,71.043098,land
318126.1733,77249.26746,71.031563,land
318127.1735,77249.26746,70.972298,land
318128.1738,77249.26746,70.85302,land
318129.1741,77249.26746,70.849388,land
318130.1743,77249.26746,70.798203,land
318131.1746,77249.26746,70.827385,land
318132.1748,77249.26746,70.787086,land
318133.1751,77249.26746,70.704758,land
318134.1754,77249.26746,70.739403,land
318135.1756,77249.26746,70.672661,land
318136.1759,77249.26746,70.649796,land
318137.1762,77249.26746,70.643845,land
318138.1764,77249.26746,70.765076,land
318139.1767,77249.26746,70.73365,land
318140.1769,77249.26746,70.792809,land
318141.1772,77249.26746,70.826981,land
318142.1775,77249.26746,70.492622,land
318143.1777,77249.26746,70.481377,land
318144.178,77249.26746,70.480705,land
318145.1783,77249.26746,70.469574,land
318146.1785,77249.26746,70.423721,land
318147.1788,77249.26746,70.386375,land
318148.1791,77249.26746,70.29525,land
318149.1793,77249.26746,70.265373,land
318150.1796,77249.26746,70.207436,land
318151.1798,77249.26746,70.223518,land
318152.1801,77249.26746,70.355095,land
318153.1804,77249.26746,70.386887,land
318154.1806,77249.26746,70.399544,land
318155.1809,77249.26746,70.444153,land
318156.1812,77249.26746,70.51075,land
318157.1814,77249.26746,70.608055,land
318158.1817,77249.26746,70.524078,land
318159.182,77249.26746,70.507706,land
318160.1822,77249.26746,70.509903,land
318161.1825,77249.26746,70.481323,land
318162.1827,77249.26746,70.514183,land
318163.183,77249.26746,70.546158,land
318164.1833,77249.26746,70.53746,land
318165.1835,77249.26746,70.514748,land
318166.1838,77249.26746,70.522491,land
318167.1841,77249.26746,70.484634,land
318168.1843,77249.26746,70.647591,land
318169.1846,77249.26746,70.649223,land
318170.1848,77249.26746,70.634445,land
318171.1851,77249.26746,70.571724,land
318172.1854,77249.26746,70.488052,land
318173.1856,77249.26746,70.437889,land
318174.1859,77249.26746,70.459053,land
318175.1862,77249.26746,70.594383,land
318176.1864,77249.26746,70.523041,land
318177.1867,77249.26746,70.488747,land
318178.187,77249.26746,70.559998,land
318179.1872,77249.26746,70.483177,land
318180.1875,77249.26746,70.550354,land
318181.1877,77249.26746,70.539299,land
318182.188,77249.26746,70.522079,land
318183.1883,77249.26746,70.538651,land
318184.1885,77249.26746,70.585999,land
318185.1888,77249.26746,70.620659,land
318186.1891,77249.26746,70.581627,land
318187.1893,77249.26746,70.615692,land
318188.1896,77249.26746,70.589432,land
318189.1898,77249.26746,70.616188,land
318190.1901,77249.26746,70.523743,land
318191.1904,77249.26746,70.554726,land
318192.1906,77249.26746,70.609062,land
318193.1909,77249.26746,70.55941,land
318194.1912,77249.26746,70.473343,land
318195.1914,77249.26746,70.526352,land
318196.1917,77249.26746,70.545876,land
318197.192,77249.26746,70.567505,land
318198.1922,77249.26746,70.636818,land
318199.1925,77249.26746,70.697968,land
318200.1927,77249.26746,70.709061,land
318201.193,77249.26746,70.590218,land
318202.1933,77249.26746,70.594482,land
318203.1935,77249.26746,70.594398,land
318204.1938,77249.26746,70.556656,land
318205.1941,77249.26746,70.65052,land
318206.1943,77249.26746,70.617813,land
318207.1946,77249.26746,70.637825,land
318208.1949,77249.26746,70.636261,land
318209.1951,77249.26746,70.56823,land
318210.1954,77249.26746,70.597908,land
318211.1956,77249.26746,70.685402,land
318212.1959,77249.26746,70.683311,land
318213.1962,77249.26746,70.725365,land
318214.1964,77249.26746,70.742416,land
318215.1967,77249.26746,70.737686,land
318216.197,77249.26746,70.902687,land
318217.1972,77249.26746,70.858612,land
318218.1975,77249.26746,70.886795,land
318219.1977,77249.26746,70.962242,land
318220.198,77249.26746,70.998093,land
318221.1983,77249.26746,70.903877,land
318222.1985,77249.26746,70.841103,land
318223.1988,77249.26746,70.755684,land
318224.1991,77249.26746,70.27504,land
318225.1993,77249.26746,70.162392,land
318226.1996,77249.26746,70.51783,land
318227.1999,77249.26746,70.6772,land
318228.2001,77249.26746,70.734673,land
318229.2004,77249.26746,70.605186,land
318230.2006,77249.26746,70.670303,land
318231.2009,77249.26746,70.801544,land
318232.2012,77249.26746,70.810425,land
318233.2014,77249.26746,70.756874,land
318234.2017,77249.26746,70.791283,land
318235.202,77249.26746,70.838539,land
318236.2022,77249.26746,70.849358,land
318237.2025,77249.26746,70.865433,land
318238.2027,77249.26746,70.741821,land
318239.203,77249.26746,70.835793,land
318240.2033,77249.26746,70.774681,land
318241.2035,77249.26746,70.753006,land
318242.2038,77249.26746,70.725883,land
318243.2041,77249.26746,70.724846,land
318244.2043,77249.26746,70.75029,land
318245.2046,77249.26746,70.769806,land
318246.2049,77249.26746,70.797455,land
318247.2051,77249.26746,70.727348,land
318248.2054,77249.26746,70.828384,land
318249.2056,77249.26746,70.697212,land
318250.2059,77249.26746,70.827744,land
318251.2062,77249.26746,70.857216,land
318252.2064,77249.26746,70.802338,land
318253.2067,77249.26746,70.762718,land
318254.207,77249.26746,70.907532,land
318255.2072,77249.26746,70.800346,land
318256.2075,77249.26746,70.849426,land
318257.2078,77249.26746,70.845123,land
318258.208,77249.26746,70.844673,land
318259.2083,77249.26746,70.862709,land
318260.2085,77249.26746,70.883507,land
318261.2088,77249.26746,70.983124,land
318262.2091,77249.26746,71.005318,land
318263.2093,77249.26746,71.005058,land
318264.2096,77249.26746,70.965218,land
318265.2099,77249.26746,71.007385,land
318266.2101,77249.26746,71.058601,land
318267.2104,77249.26746,71.073479,land
318268.2106,77249.26746,70.955757,land
318269.2109,77249.26746,71.092278,land
318270.2112,77249.26746,71.067169,land
318271.2114,77249.26746,70.893318,land
318272.2117,77249.26746,70.974045,land
318273.212,77249.26746,71.0093,land
318274.2122,77249.26746,71.025314,land
318275.2125,77249.26746,70.97226,land
318276.2128,77249.26746,70.906776,land
318277.213,77249.26746,70.920486,land
318278.2133,77249.26746,70.980545,land
318279.2135,77249.26746,70.915565,land
318280.2138,77249.26746,70.854149,land
318281.2141,77249.26746,70.973938,land
318282.2143,77249.26746,70.951447,land
318283.2146,77249.26746,70.902298,land
318284.2149,77249.26746,70.861794,land
318285.2151,77249.26746,70.889244,land
318286.2154,77249.26746,70.936134,land
318287.2156,77249.26746,71.060577,land
318288.2159,77249.26746,71.058868,land
318289.2162,77249.26746,71.114311,land
318290.2164,77249.26746,71.152161,land
318291.2167,77249.26746,71.126976,land
318292.217,77249.26746,71.146027,land
318293.2172,77249.26746,71.162949,land
318294.2175,77249.26746,71.073143,land
318295.2178,77249.26746,71.096741,land
318296.218,77249.26746,71.113258,land
318297.2183,77249.26746,71.132614,land
318298.2185,77249.26746,71.054207,land
318299.2188,77249.26746,71.088043,land
318300.2191,77249.26746,71.004524,land
318301.2193,77249.26746,70.926971,land
318302.2196,77249.26746,71.008698,land
318303.2199,77249.26746,71.013519,land
318304.2201,77249.26746,71.014946,land
318305.2204,77249.26746,70.946014,land
318306.2207,77249.26746,71.059601,land
318307.2209,77249.26746,71.072517,land
318308.2212,77249.26746,71.114227,land
318309.2214,77249.26746,71.085953,land
318310.2217,77249.26746,71.060127,land
318311.222,77249.26746,71.120781,land
318312.2222,77249.26746,71.097626,land
318313.2225,77249.26746,71.162582,land
318314.2228,77249.26746,71.183655,land
318315.223,77249.26746,71.178711,land
318316.2233,77249.26746,71.124275,land
318317.2235,77249.26746,71.101105,land
318318.2238,77249.26746,71.071777,land
318319.2241,77249.26746,71.063263,land
318320.2243,77249.26746,71.031395,land
318321.2246,77249.26746,71.059906,land
318322.2249,77249.26746,71.164421,land
318323.2251,77249.26746,71.151146,land
318324.2254,77249.26746,71.005684,land
318325.2257,77249.26746,71.103203,land
318326.2259,77249.26746,71.101021,land
318327.2262,77249.26746,71.17598,land
318328.2264,77249.26746,71.44754,land
318329.2267,77249.26746,71.730026,land
318330.227,77249.26746,72.105492,land
318331.2272,77249.26746,72.437057,land
318332.2275,77249.26746,72.67128,land
318333.2278,77249.26746,72.869102,land
318334.228,77249.26746,73.028908,land
318335.2283,77249.26746,73.128578,land
318336.2285,77249.26746,73.230995,land
318337.2288,77249.26746,73.216316,land
318338.2291,77249.26746,73.213348,land
318339.2293,77249.26746,73.239082,land
318340.2296,77249.26746,73.291901,land
318341.2299,77249.26746,73.230301,land
318342.2301,77249.26746,73.282616,land
318343.2304,77249.26746,73.399597,land
318344.2307,77249.26746,73.436028,land
318345.2309,77249.26746,73.527382,land
318346.2312,77249.26746,73.627792,land
318347.2314,77249.26746,73.730019,land
318348.2317,77249.26746,73.817894,land
318349.232,77249.26746,73.913986,land
318350.2322,77249.26746,73.990921,land
318351.2325,77249.26746,74.022873,land
318352.2328,77249.26746,74.048935,land
318353.233,77249.26746,74.264931,land
318354.2333,77249.26746,74.437241,land
318355.2336,77249.26746,74.599449,land
318356.2338,77249.26746,74.576866,land
318357.2341,77249.26746,74.733498,land
318358.2343,77249.26746,75.04586,land
318359.2346,77249.26746,75.480904,land
318360.2349,77249.26746,76.040497,land
318361.2351,77249.26746,76.323982,land
318362.2354,77249.26746,76.358559,land
318363.2357,77249.26746,76.374504,land
318364.2359,77249.26746,76.337097,land
318365.2362,77249.26746,76.28717,land
318366.2364,77249.26746,76.246506,land
318367.2367,77249.26746,76.086868,land
318368.237,77249.26746,76.127319,land
318369.2372,77249.26746,76.272873,land
318370.2375,77249.26746,76.414635,land
318371.2378,77249.26746,76.540771,land
318372.238,77249.26746,76.685509,land
318373.2383,77249.26746,76.867775,land
318374.2386,77249.26746,77.047981,land
318375.2388,77249.26746,77.226929,land
318376.2391,77249.26746,77.43187,land
318377.2393,77249.26746,77.713875,land
318378.2396,77249.26746,78.047081,land
318379.2399,77249.26746,78.273224,land
318380.2401,77249.26746,78.557922,land
318381.2404,77249.26746,78.754585,land
318382.2407,77249.26746,78.984238,land
318383.2409,77249.26746,78.951843,land
318384.2412,77249.26746,79.013977,land
318385.2415,77249.26746,79.203728,land
318386.2417,77249.26746,79.378937,land
318387.242,77249.26746,79.541603,land
318388.2422,77249.26746,79.780647,land
318389.2425,77249.26746,79.888565,land
318390.2428,77249.26746,79.936127,land
318391.243,77249.26746,79.972237,land
318392.2433,77249.26746,80.053528,land
318393.2436,77249.26746,80.222679,land
318394.2438,77249.26746,80.424675,land
318395.2441,77249.26746,80.58683,land
318396.2443,77249.26746,80.575134,land
318397.2446,77249.26746,80.63356,land
318398.2449,77249.26746,80.674225,land
318399.2451,77249.26746,80.743401,land
318400.2454,77249.26746,80.730713,land
318401.2457,77249.26746,80.749153,land
318402.2459,77249.26746,80.843689,land
318403.2462,77249.26746,80.919556,land
318404.2465,77249.26746,80.996719,land
318405.2467,77249.26746,81.040108,land
318406.247,77249.26746,81.140793,land
318407.2472,77249.26746,81.182838,land
318408.2475,77249.26746,81.290939,land
318409.2478,77249.26746,81.376816,land
318410.248,77249.26746,81.453568,land
318411.2483,77249.26746,81.303467,land
318412.2486,77249.26746,81.343254,land
318413.2488,77249.26746,81.419739,land
318414.2491,77249.26746,81.529503,land
318415.2493,77249.26746,81.639267,land
318416.2496,77249.26746,81.785606,land
318417.2499,77249.26746,81.913551,land
318418.2501,77249.26746,81.91671,land
318419.2504,77249.26746,82.274887,land
318420.2507,77249.26746,82.222954,land
317918.1185,77248.2672,84.56636,land
317919.1188,77248.2672,84.56958,land
317920.119,77248.2672,84.585945,land
317921.1193,77248.2672,84.579933,land
317922.1196,77248.2672,84.59832,land
317923.1198,77248.2672,84.594231,land
317924.1201,77248.2672,84.591705,land
317925.1203,77248.2672,84.587021,land
317926.1206,77248.2672,84.600639,land
317927.1209,77248.2672,84.582001,land
317928.1211,77248.2672,84.593964,land
317929.1214,77248.2672,84.576286,land
317930.1217,77248.2672,84.614372,land
317931.1219,77248.2672,84.625038,land
317932.1222,77248.2672,84.636391,land
317933.1225,77248.2672,84.615654,land
317934.1227,77248.2672,84.656982,land
317935.123,77248.2672,84.664543,land
317936.1232,77248.2672,84.673279,land
317937.1235,77248.2672,84.697609,land
317938.1238,77248.2672,84.72097,land
317939.124,77248.2672,84.73909,land
317940.1243,77248.2672,84.738914,land
317941.1246,77248.2672,84.762268,land
317942.1248,77248.2672,84.781876,land
317943.1251,77248.2672,84.792625,land
317944.1253,77248.2672,84.824783,land
317945.1256,77248.2672,84.83596,land
317946.1259,77248.2672,84.855217,land
317947.1261,77248.2672,84.852661,land
317948.1264,77248.2672,84.872818,land
317949.1267,77248.2672,84.892876,land
317950.1269,77248.2672,84.922523,land
317951.1272,77248.2672,84.934776,land
317952.1275,77248.2672,84.955772,land
317953.1277,77248.2672,84.976753,land
317954.128,77248.2672,84.997627,land
317955.1282,77248.2672,84.999359,land
317956.1285,77248.2672,85.029213,land
317957.1288,77248.2672,85.039948,land
317958.129,77248.2672,85.050262,land
317959.1293,77248.2672,85.089081,land
317960.1296,77248.2672,85.090508,land
317961.1298,77248.2672,85.109764,land
317962.1301,77248.2672,85.101776,land
317963.1303,77248.2672,85.111053,land
317964.1306,77248.2672,85.112,land
317965.1309,77248.2672,85.131691,land
317966.1311,77248.2672,85.14222,land
317967.1314,77248.2672,85.169891,land
317968.1317,77248.2672,85.162491,land
317969.1319,77248.2672,85.171356,land
317970.1322,77248.2672,85.190331,land
317971.1325,77248.2672,85.201546,land
317972.1327,77248.2672,85.2117,land
317973.133,77248.2672,85.231537,land
317974.1332,77248.2672,85.233315,land
317975.1335,77248.2672,85.252953,land
317976.1338,77248.2672,85.254906,land
317977.134,77248.2672,85.283066,land
317978.1343,77248.2672,85.286713,land
317979.1346,77248.2672,85.264839,land
317980.1348,77248.2672,85.288185,land
317981.1351,77248.2672,85.316887,land
317982.1354,77248.2672,85.319565,land
317983.1356,77248.2672,85.287582,land
317984.1359,77248.2672,85.232635,land
317985.1361,77248.2672,85.225189,land
317986.1364,77248.2672,85.229134,land
317987.1367,77248.2672,85.169411,land
317988.1369,77248.2672,85.062637,land
317989.1372,77248.2672,84.998222,land
317990.1375,77248.2672,85.016159,land
317991.1377,77248.2672,85.053238,land
317992.138,77248.2672,85.220642,land
317993.1382,77248.2672,85.397171,land
317994.1385,77248.2672,85.513695,land
317995.1388,77248.2672,85.497765,land
317996.139,77248.2672,85.514572,land
317997.1393,77248.2672,85.597534,land
317998.1396,77248.2672,85.610016,land
317999.1398,77248.2672,85.603409,land
318000.1401,77248.2672,85.657585,land
318001.1404,77248.2672,85.711853,land
318002.1406,77248.2672,85.718552,land
318003.1409,77248.2672,85.728172,land
318004.1411,77248.2672,85.749908,land
318005.1414,77248.2672,85.75679,land
318006.1417,77248.2672,85.873573,land
318007.1419,77248.2672,85.691788,land
318008.1422,77248.2672,85.715927,land
318009.1425,77248.2672,85.71093,land
318010.1427,77248.2672,85.642181,land
318011.143,77248.2672,85.67511,land
318012.1433,77248.2672,85.553085,land
318013.1435,77248.2672,85.526237,land
318014.1438,77248.2672,85.636002,land
318015.144,77248.2672,85.584419,land
318016.1443,77248.2672,85.584648,land
318017.1446,77248.2672,85.662704,land
318018.1448,77248.2672,85.59317,land
318019.1451,77248.2672,85.417519,land
318020.1454,77248.2672,85.356018,land
318021.1456,77248.2672,85.346436,land
318022.1459,77248.2672,85.324051,land
318023.1461,77248.2672,85.196373,land
318024.1464,77248.2672,85.048531,land
318025.1467,77248.2672,84.912834,land
318026.1469,77248.2672,84.814293,land
318027.1472,77248.2672,84.829872,land
318028.1475,77248.2672,84.701004,land
318029.1477,77248.2672,84.486168,land
318030.148,77248.2672,84.417351,land
318031.1483,77248.2672,84.293709,land
318032.1485,77248.2672,84.159332,land
318033.1488,77248.2672,83.990318,land
318034.149,77248.2672,83.823143,land
318035.1493,77248.2672,83.590172,land
318036.1496,77248.2672,83.332375,land
318037.1498,77248.2672,83.179649,land
318038.1501,77248.2672,83.019768,land
318039.1504,77248.2672,82.826881,land
318040.1506,77248.2672,82.659828,land
318041.1509,77248.2672,82.58223,land
318042.1511,77248.2672,82.483994,land
318043.1514,77248.2672,82.403053,land
318044.1517,77248.2672,82.320168,land
318045.1519,77248.2672,82.24675,land
318046.1522,77248.2672,82.113029,land
318047.1525,77248.2672,82.084061,land
318048.1527,77248.2672,81.913948,land
318049.153,77248.2672,81.838036,land
318050.1533,77248.2672,81.666458,land
318051.1535,77248.2672,81.496696,land
318052.1538,77248.2672,81.278954,land
318053.154,77248.2672,81.101852,land
318054.1543,77248.2672,80.960175,land
318055.1546,77248.2672,80.725311,land
318056.1548,77248.2672,80.545357,land
318057.1551,77248.2672,80.291214,land
318058.1554,77248.2672,80.085014,land
318059.1556,77248.2672,79.914665,land
318060.1559,77248.2672,79.765373,land
318061.1562,77248.2672,79.513458,land
318062.1564,77248.2672,79.308853,land
318063.1567,77248.2672,79.156006,land
318064.1569,77248.2672,78.953125,land
318065.1572,77248.2672,78.843224,land
318066.1575,77248.2672,78.830116,land
318067.1577,77248.2672,78.740303,land
318068.158,77248.2672,78.59301,land
318069.1583,77248.2672,78.445221,land
318070.1585,77248.2672,78.347763,land
318071.1588,77248.2672,78.277283,land
318072.159,77248.2672,78.211655,land
318073.1593,77248.2672,78.106178,land
318074.1596,77248.2672,77.969139,land
318075.1598,77248.2672,77.764503,land
318076.1601,77248.2672,77.695992,land
318077.1604,77248.2672,77.608864,land
318078.1606,77248.2672,77.58989,land
318079.1609,77248.2672,77.517334,land
318080.1612,77248.2672,77.481384,land
318081.1614,77248.2672,77.476555,land
318082.1617,77248.2672,77.366585,land
318083.1619,77248.2672,77.309456,land
